# ell   Cl_EE[μK^2]   Cl_BB[μK^2]
1.094000000000000000e+03 1.504541280961832067e-05 4.965659952376508114e-12
1.095000000000000000e+03 1.481920569701560843e-05 4.940372011534674401e-12
1.096000000000000000e+03 1.459577218834449634e-05 4.915168482429473199e-12
1.097000000000000000e+03 1.437514761083367220e-05 4.890053649434220412e-12
1.098000000000000000e+03 1.415736729171180859e-05 4.865031796922227902e-12
1.099000000000000000e+03 1.394246655820757130e-05 4.840107209266806721e-12
1.100000000000000000e+03 1.373048073754964474e-05 4.815284170841269542e-12
1.101000000000000000e+03 1.352144515696670150e-05 4.790566966018928226e-12
1.102000000000000000e+03 1.331539514368741582e-05 4.765959879173098673e-12
1.103000000000000000e+03 1.311236602494046874e-05 4.741467194677091132e-12
1.104000000000000000e+03 1.291239312795452946e-05 4.717093196904216656e-12
1.105000000000000000e+03 1.271551177995827390e-05 4.692842170227791147e-12
1.106000000000000000e+03 1.252175730818037974e-05 4.668718399021124851e-12
1.107000000000000000e+03 1.233116503984952292e-05 4.644726167657530438e-12
1.108000000000000000e+03 1.214377030219438108e-05 4.620869760510323002e-12
1.109000000000000000e+03 1.195960842244362342e-05 4.597153461952811982e-12
1.110000000000000000e+03 1.177871472782592588e-05 4.573581556358310047e-12
1.111000000000000000e+03 1.160112454556996781e-05 4.550158328100131484e-12
1.112000000000000000e+03 1.142687320290442346e-05 4.526888061551588962e-12
1.113000000000000000e+03 1.125599602705796880e-05 4.503775041085993536e-12
1.114000000000000000e+03 1.108852834525927808e-05 4.480823551076658684e-12
1.115000000000000000e+03 1.092450548473702556e-05 4.458037875896895460e-12
1.116000000000000000e+03 1.076396277271988720e-05 4.435422299920018957e-12
1.117000000000000000e+03 1.060693553643654065e-05 4.412981107519339423e-12
1.118000000000000000e+03 1.045345910311566186e-05 4.390718583068172758e-12
1.119000000000000000e+03 1.030356879998592170e-05 4.368639010939826786e-12
1.120000000000000000e+03 1.015729995427599952e-05 4.346746675507616600e-12
1.121000000000000000e+03 1.001468789321456958e-05 4.325045861144856486e-12
1.122000000000000000e+03 9.875767944030306133e-06 4.303540852224856691e-12
1.123000000000000000e+03 9.740575433951888530e-06 4.282235933120929076e-12
1.124000000000000000e+03 9.609145690207985947e-06 4.261135388206388736e-12
1.125000000000000000e+03 9.481514040027277725e-06 4.240243501854545108e-12
1.126000000000000000e+03 9.357715810638439822e-06 4.219564558438714095e-12
1.127000000000000000e+03 9.237786329270144801e-06 4.199102842332205943e-12
1.128000000000000000e+03 9.121760923151072008e-06 4.178862637908334130e-12
1.129000000000000000e+03 9.009674919509894008e-06 4.158848229540410518e-12
1.130000000000000000e+03 8.901563645575286755e-06 4.139063901601749393e-12
1.131000000000000000e+03 8.797452166368475811e-06 4.119512651298427990e-12
1.132000000000000000e+03 8.697324498080888543e-06 4.100192327167597967e-12
1.133000000000000000e+03 8.601154394696496842e-06 4.081099490579174736e-12
1.134000000000000000e+03 8.508915610199281070e-06 4.062230702903075328e-12
1.135000000000000000e+03 8.420581898573211425e-06 4.043582525509215966e-12
1.136000000000000000e+03 8.336127013802269961e-06 4.025151519767513677e-12
1.137000000000000000e+03 8.255524709870430266e-06 4.006934247047884686e-12
1.138000000000000000e+03 8.178748740761667617e-06 3.988927268720246021e-12
1.139000000000000000e+03 8.105772860459957294e-06 3.971127146154513905e-12
1.140000000000000000e+03 8.036570822949276271e-06 3.953530440720604559e-12
1.141000000000000000e+03 7.971116382213599828e-06 3.936133713788436629e-12
1.142000000000000000e+03 7.909383292236904937e-06 3.918933526727923106e-12
1.143000000000000000e+03 7.851345307003166878e-06 3.901926440908984251e-12
1.144000000000000000e+03 7.796976180496359237e-06 3.885109017701534671e-12
1.145000000000000000e+03 7.746249666700462375e-06 3.868477818475491394e-12
1.146000000000000000e+03 7.699139519599448183e-06 3.852029404600771451e-12
1.147000000000000000e+03 7.655619493177291942e-06 3.835760337447291064e-12
1.148000000000000000e+03 7.615663341417974859e-06 3.819667178384966455e-12
1.149000000000000000e+03 7.579244818305465438e-06 3.803746488783714654e-12
1.150000000000000000e+03 7.546337677823747428e-06 3.787994830013451883e-12
1.151000000000000000e+03 7.516915673956788486e-06 3.772408763444096786e-12
1.152000000000000000e+03 7.490952560688572361e-06 3.756984850445562356e-12
1.153000000000000000e+03 7.468422092003070098e-06 3.741719652387768853e-12
1.154000000000000000e+03 7.449298021884257824e-06 3.726609730640630883e-12
1.155000000000000000e+03 7.433554104316115052e-06 3.711651646574064669e-12
1.156000000000000000e+03 7.421164093282611980e-06 3.696841961557987240e-12
1.157000000000000000e+03 7.412101742767727275e-06 3.682177236962316434e-12
1.158000000000000000e+03 7.406340806755439606e-06 3.667654034156967665e-12
1.159000000000000000e+03 7.403855039229718322e-06 3.653268914511858771e-12
1.160000000000000000e+03 7.404618194174543785e-06 3.639018439396904358e-12
1.161000000000000000e+03 7.408604025573892122e-06 3.624899170182021456e-12
1.162000000000000000e+03 7.415786287411738611e-06 3.610907668237128710e-12
1.163000000000000000e+03 7.426138733672055144e-06 3.597040494932139920e-12
1.164000000000000000e+03 7.439635118338825472e-06 3.583294211636973730e-12
1.165000000000000000e+03 7.456249195396020638e-06 3.569665379721545958e-12
1.166000000000000000e+03 7.475954718827614227e-06 3.556150560555774039e-12
1.167000000000000000e+03 7.498725442617584907e-06 3.542746315509572982e-12
1.168000000000000000e+03 7.524535120749909652e-06 3.529449205952861030e-12
1.169000000000000000e+03 7.553357507208560353e-06 3.516255793255553999e-12
1.170000000000000000e+03 7.585166355977518219e-06 3.503162638787568517e-12
1.171000000000000000e+03 7.619929692207951050e-06 3.490166374152180048e-12
1.172000000000000000e+03 7.657592625719815370e-06 3.477263911886104258e-12
1.173000000000000000e+03 7.698094537500259373e-06 3.464452234759414037e-12
1.174000000000000000e+03 7.741374808536432105e-06 3.451728325542183487e-12
1.175000000000000000e+03 7.787372819815489386e-06 3.439089167004485092e-12
1.176000000000000000e+03 7.836027952324571788e-06 3.426531741916393359e-12
1.177000000000000000e+03 7.887279587050838520e-06 3.414053033047982389e-12
1.178000000000000000e+03 7.941067104981436932e-06 3.401650023169325070e-12
1.179000000000000000e+03 7.997329887103517762e-06 3.389319695050496314e-12
1.180000000000000000e+03 8.056007314404228358e-06 3.377059031461567393e-12
1.181000000000000000e+03 8.117038767870717766e-06 3.364865015172614428e-12
1.182000000000000000e+03 8.180363628490138416e-06 3.352734628953709098e-12
1.183000000000000000e+03 8.245921277249644436e-06 3.340664855574927927e-12
1.184000000000000000e+03 8.313651095136379785e-06 3.328652677806341785e-12
1.185000000000000000e+03 8.383492463137496897e-06 3.316695078418024774e-12
1.186000000000000000e+03 8.455384762240144816e-06 3.304789040180052206e-12
1.187000000000000000e+03 8.529267373431475972e-06 3.292931545862495760e-12
1.188000000000000000e+03 8.605079677698639410e-06 3.281119578235431557e-12
1.189000000000000000e+03 8.682761056028785867e-06 3.269350120068930466e-12
1.190000000000000000e+03 8.762250889409062694e-06 3.257620154133068609e-12
1.191000000000000000e+03 8.843488558826620628e-06 3.245926663197918067e-12
1.192000000000000000e+03 8.926413445268613795e-06 3.234266630033552942e-12
1.193000000000000000e+03 9.010964929722187851e-06 3.222637037410046931e-12
1.194000000000000000e+03 9.097082393174493533e-06 3.211034868097473731e-12
1.195000000000000000e+03 9.184705216612684968e-06 3.199457104865907041e-12
1.196000000000000000e+03 9.273772781023906117e-06 3.187900730485420557e-12
1.197000000000000000e+03 9.364224467395312800e-06 3.176362727726087573e-12
1.198000000000000000e+03 9.455999656714050673e-06 3.164840079357982999e-12
1.199000000000000000e+03 9.549037729967272168e-06 3.153329768151178915e-12
1.200000000000000000e+03 9.643278068142126328e-06 3.141828776875749828e-12
1.201000000000000000e+03 9.738660052225765586e-06 3.130334088301770242e-12
1.202000000000000000e+03 9.835123063205335596e-06 3.118842685199312240e-12
1.203000000000000000e+03 9.932606482067992179e-06 3.107351550338449519e-12
1.204000000000000000e+03 1.003104968980088099e-05 3.095857666489256987e-12
1.205000000000000000e+03 1.013039206739115277e-05 3.084358016421807536e-12
1.206000000000000000e+03 1.023057299582595995e-05 3.072849582906176073e-12
1.207000000000000000e+03 1.033153185609244987e-05 3.061329348712433873e-12
1.208000000000000000e+03 1.043320802917777328e-05 3.049794296610657057e-12
1.209000000000000000e+03 1.053554089606908261e-05 3.038241409370918111e-12
1.210000000000000000e+03 1.063846983775352521e-05 3.026667669763290327e-12
1.211000000000000000e+03 1.074193532409077762e-05 3.015070792464290969e-12
1.212000000000000000e+03 1.084588218043061963e-05 3.003451419776209135e-12
1.213000000000000000e+03 1.095025632099535684e-05 2.991810925907775470e-12
1.214000000000000000e+03 1.105500366000729483e-05 2.980150685067721829e-12
1.215000000000000000e+03 1.116007011168873582e-05 2.968472071464780472e-12
1.216000000000000000e+03 1.126540159026198709e-05 2.956776459307680831e-12
1.217000000000000000e+03 1.137094400994935593e-05 2.945065222805157591e-12
1.218000000000000000e+03 1.147664328497314116e-05 2.933339736165940182e-12
1.219000000000000000e+03 1.158244532955565515e-05 2.921601373598760866e-12
1.220000000000000000e+03 1.168829605791920011e-05 2.909851509312350690e-12
1.221000000000000000e+03 1.179414138428607994e-05 2.898091517515441510e-12
1.222000000000000000e+03 1.189992722287860022e-05 2.886322772416765990e-12
1.223000000000000000e+03 1.200559948791906656e-05 2.874546648225054370e-12
1.224000000000000000e+03 1.211110409362978625e-05 2.862764519149038506e-12
1.225000000000000000e+03 1.221638695423306148e-05 2.850977759397449446e-12
1.226000000000000000e+03 1.232139398395119786e-05 2.839187743179020257e-12
1.227000000000000000e+03 1.242607109700650098e-05 2.827395844702481585e-12
1.228000000000000000e+03 1.253036420762127812e-05 2.815603438176565284e-12
1.229000000000000000e+03 1.263421923001782811e-05 2.803811897810001999e-12
1.230000000000000000e+03 1.273758207841846331e-05 2.792022597811524394e-12
1.231000000000000000e+03 1.284039866704548594e-05 2.780236912389863113e-12
1.232000000000000000e+03 1.294261491012119988e-05 2.768456215753751627e-12
1.233000000000000000e+03 1.304417672186791244e-05 2.756681882111919370e-12
1.234000000000000000e+03 1.314503001650792751e-05 2.744915285673099003e-12
1.235000000000000000e+03 1.324512070826355068e-05 2.733157800646021576e-12
1.236000000000000000e+03 1.334439471135708756e-05 2.721410801239418945e-12
1.237000000000000000e+03 1.344279794001084372e-05 2.709675661662022562e-12
1.238000000000000000e+03 1.354027630844711969e-05 2.697953756122564685e-12
1.239000000000000000e+03 1.363677573088822784e-05 2.686246458829775153e-12
1.240000000000000000e+03 1.373224212155646868e-05 2.674555143992387840e-12
1.241000000000000000e+03 1.382662139467414780e-05 2.662881185819133390e-12
1.242000000000000000e+03 1.391985946446357249e-05 2.651225958518742043e-12
1.243000000000000000e+03 1.401190224514704496e-05 2.639590836299947272e-12
1.244000000000000000e+03 1.410269565094687588e-05 2.627977193371479720e-12
1.245000000000000000e+03 1.419218559608535730e-05 2.616386403942070840e-12
1.246000000000000000e+03 1.428031799478481344e-05 2.604819842220453294e-12
1.247000000000000000e+03 1.436703876126753466e-05 2.593278882415356920e-12
1.248000000000000000e+03 1.445229380975583162e-05 2.581764898735514381e-12
1.249000000000000000e+03 1.453602905447200485e-05 2.570279265389657533e-12
1.250000000000000000e+03 1.461819040963836840e-05 2.558823356586517424e-12
1.251000000000000000e+03 1.469872966926853266e-05 2.547398544502176977e-12
1.252000000000000000e+03 1.477762214654137121e-05 2.536006193182124999e-12
1.253000000000000000e+03 1.485484903442705903e-05 2.524647664639204190e-12
1.254000000000000000e+03 1.493039152589578126e-05 2.513324320886251191e-12
1.255000000000000000e+03 1.500423081391771628e-05 2.502037523936108705e-12
1.256000000000000000e+03 1.507634809146304923e-05 2.490788635801616200e-12
1.257000000000000000e+03 1.514672455150195340e-05 2.479579018495616376e-12
1.258000000000000000e+03 1.521534138700461732e-05 2.468410034030947896e-12
1.259000000000000000e+03 1.528217979094121935e-05 2.457283044420449422e-12
1.260000000000000000e+03 1.534722095628193448e-05 2.446199411676965268e-12
1.261000000000000000e+03 1.541044607599695464e-05 2.435160497813332482e-12
1.262000000000000000e+03 1.547183634305645311e-05 2.424167664842393764e-12
1.263000000000000000e+03 1.553137295043061333e-05 2.413222274776987372e-12
1.264000000000000000e+03 1.558903709108960860e-05 2.402325689629956007e-12
1.265000000000000000e+03 1.564480995800363253e-05 2.391479271414139137e-12
1.266000000000000000e+03 1.569867274414285841e-05 2.380684382142376232e-12
1.267000000000000000e+03 1.575060664247746969e-05 2.369942383827509590e-12
1.268000000000000000e+03 1.580059284597764644e-05 2.359254638482379083e-12
1.269000000000000000e+03 1.584861254761356532e-05 2.348622508119823777e-12
1.270000000000000000e+03 1.589464694035541657e-05 2.338047354752685161e-12
1.271000000000000000e+03 1.593867721717337347e-05 2.327530540393804319e-12
1.272000000000000000e+03 1.598068457103761269e-05 2.317073427056020319e-12
1.273000000000000000e+03 1.602065019491833464e-05 2.306677376752174647e-12
1.274000000000000000e+03 1.605855528178569565e-05 2.296343751495107179e-12
1.275000000000000000e+03 1.609438102460989273e-05 2.286073913297658190e-12
1.276000000000000000e+03 1.612810861636109917e-05 2.275869224172668362e-12
1.277000000000000000e+03 1.615971925000950180e-05 2.265731046132978377e-12
1.278000000000000000e+03 1.618919411852527392e-05 2.255660741191428511e-12
1.279000000000000000e+03 1.621651441487860913e-05 2.245659671360859042e-12
1.280000000000000000e+03 1.624166133203967056e-05 2.235729198654110651e-12
1.281000000000000000e+03 1.626461606297865183e-05 2.225870685084023615e-12
1.282000000000000000e+03 1.628535980066573300e-05 2.216085492663437807e-12
1.283000000000000000e+03 1.630387373807108735e-05 2.206374983405195121e-12
1.284000000000000000e+03 1.632013906816490173e-05 2.196740519322134621e-12
1.285000000000000000e+03 1.633413698391736297e-05 2.187183462427097798e-12
1.286000000000000000e+03 1.634584867829863759e-05 2.177705174732922907e-12
1.287000000000000000e+03 1.635525534427891242e-05 2.168307018252453459e-12
1.288000000000000000e+03 1.636233817482837431e-05 2.158990354998527711e-12
1.289000000000000000e+03 1.636707836291720331e-05 2.149756546983987151e-12
1.290000000000000000e+03 1.636945710151556594e-05 2.140606956221671249e-12
1.291000000000000000e+03 1.636946196757049906e-05 2.131542511931423855e-12
1.292000000000000000e+03 1.636710607393639225e-05 2.122562412161101088e-12
1.293000000000000000e+03 1.636240891744447491e-05 2.113665422165559814e-12
1.294000000000000000e+03 1.635538999492598325e-05 2.104850307199657705e-12
1.295000000000000000e+03 1.634606880321214331e-05 2.096115832518254454e-12
1.296000000000000000e+03 1.633446483913418790e-05 2.087460763376205714e-12
1.297000000000000000e+03 1.632059759952335322e-05 2.078883865028371177e-12
1.298000000000000000e+03 1.630448658121087208e-05 2.070383902729609324e-12
1.299000000000000000e+03 1.628615128102797730e-05 2.061959641734777019e-12
1.300000000000000000e+03 1.626561119580589490e-05 2.053609847298732340e-12
1.301000000000000000e+03 1.624288582237587127e-05 2.045333284676334170e-12
1.302000000000000000e+03 1.621799465756912565e-05 2.037128719122439779e-12
1.303000000000000000e+03 1.619095719821689425e-05 2.028994915891907648e-12
1.304000000000000000e+03 1.616179294115040649e-05 2.020930640239595448e-12
1.305000000000000000e+03 1.613052138320090196e-05 2.012934657420361257e-12
